,School1,School2,Year,Distance,popDiff,perfDiff
5384,St Joseph's Catholic Primary School,Essendon CofE (VC) Primary School,2020,5994.5285886381425,0.1333333333333333,3.109908209297427
5385,Holy Family Catholic Primary School,Essendon CofE (VC) Primary School,2020,5813.192668405202,-0.2333333333333334,1.0264499348869827
5386,Tewin Cowper Church of England Voluntary Aided Primary School,Essendon CofE (VC) Primary School,2020,5950.826833306444,-0.040000000000000036,1.6403094873685298
5387,Ponsbourne St Mary's Church of England Primary School,Essendon CofE (VC) Primary School,2020,4282.503123174576,0.5846153846153845,-1.533012311494478
5388,Birchwood Avenue Primary School,Essendon CofE (VC) Primary School,2020,5164.149687993175,0.3666666666666667,0.7622447739386238
5389,Commonswood Primary & Nursery School,Essendon CofE (VC) Primary School,2020,3027.7544484320388,0.43333333333333335,0.9544434656632811
5390,Countess Anne Church of England School,Essendon CofE (VC) Primary School,2020,4510.636872992549,0.43333333333333335,1.2372679031647582
5391,Creswick Primary & Nursery School,Essendon CofE (VC) Primary School,2020,4325.760626756872,0.0,-1.5721742842577
5392,De Havilland Primary School,Essendon CofE (VC) Primary School,2020,5331.876311393579,0.06666666666666665,-3.451572367688103
5393,Green Lanes Primary School,Essendon CofE (VC) Primary School,2020,5745.440801191846,0.2666666666666666,2.187186096866405
5394,Hatfield Community Free School,Essendon CofE (VC) Primary School,2020,5250.904017405003,0.43333333333333335,-1.3294895239269597
5395,Holwell Primary School,Essendon CofE (VC) Primary School,2020,4650.154083468633,-0.01666666666666672,-1.772014879408201
5396,Oak View Primary and Nursery School,Essendon CofE (VC) Primary School,2020,4901.404288568736,-0.25,-1.2504017455531824
5397,Our Lady Catholic Primary School,Essendon CofE (VC) Primary School,2020,4756.167890224229,-0.033333333333333326,-0.6906533809665821
5398,Panshanger Primary School,Essendon CofE (VC) Primary School,2020,4954.668505561194,0.6666666666666665,0.43695366354954723
5399,Peartree Primary School,Essendon CofE (VC) Primary School,2020,4967.546879496961,-0.10000000000000009,-4.647766902530346
5400,Ryde School,Essendon CofE (VC) Primary School,2020,4262.56694962085,-0.10000000000000009,2.652528490593682
5401,Springmead Primary School,Essendon CofE (VC) Primary School,2020,4749.610615618927,-0.2666666666666667,-0.37535418983683033
5402,St Philip Howard Catholic Primary School,Essendon CofE (VC) Primary School,2020,4989.824145197905,0.016666666666666607,0.0732108846801981
5403,Swallow Dell Primary and Nursery School,Essendon CofE (VC) Primary School,2020,4340.190894419276,0.16666666666666663,-1.8590700315156328
5404,Watchlytes Junior Mixed Infant and Nursery School,Essendon CofE (VC) Primary School,2020,4361.344402818929,0.19999999999999996,-2.374727779331499
5406,Brookmans Park Primary School,Essendon CofE (VC) Primary School,2020,5314.355087872846,0.4222222222222223,4.466566300263772
5407,St Mary's Church of England Primary School,Essendon CofE (VC) Primary School,2020,5500.59751299802,-0.2333333333333334,-2.230908477594176
5408,Bayford Church of England Voluntary Controlled Primary School,Fairfields Primary School and Nursery,2020,5740.599010556302,0.050000000000000044,2.5750643316981208
5409,Sheredes Primary School,Fairfields Primary School and Nursery,2020,4891.6929584756235,0.5166666666666668,6.252119515084734
5410,Andrews Lane Primary School,Fairfields Primary School and Nursery,2020,609.6244745743071,-0.2499999999999999,1.1228624875224922
5411,Bonneygrove Primary School,Fairfields Primary School and Nursery,2020,1452.9700616323792,-0.3666666666666666,0.17670273889779464
5412,Brookland Junior School,Fairfields Primary School and Nursery,2020,2135.804532254766,-0.23888888888888882,-0.8221536453073182
5413,Broxbourne CofE Primary School,Fairfields Primary School and Nursery,2020,4094.5877692388035,0.44999999999999996,2.96548642945085
5414,Burleigh Primary School,Fairfields Primary School and Nursery,2020,1747.4810442462601,0.2333333333333334,0.05757395157157963
5415,Churchfield CofE Academy,Fairfields Primary School and Nursery,2020,2135.682092447282,-0.3277777777777777,3.8734239735912013
5416,Cuffley School,Fairfields Primary School and Nursery,2020,3904.4164736872012,-0.16666666666666663,2.467985928614488
5417,Dewhurst St Mary CofE Primary School,Fairfields Primary School and Nursery,2020,1348.0726983364066,-0.016666666666666607,3.459687797575671
5418,Downfield Primary School,Fairfields Primary School and Nursery,2020,2687.452325158532,-0.1499999999999999,-1.5088334688857998
5420,Flamstead End School,Fairfields Primary School and Nursery,2020,148.39474384222643,0.5666666666666667,3.061572645349373
5421,Four Swannes Primary School,Fairfields Primary School and Nursery,2020,3572.277984703878,-0.31666666666666665,-1.0798904422343945
5422,Goffs Oak Primary & Nursery School,Fairfields Primary School and Nursery,2020,2413.333793738446,0.3833333333333333,-0.2464018831888406
5423,Holdbrook Primary School and Nursery,Fairfields Primary School and Nursery,2020,4388.835494752566,-0.2499999999999999,-0.13719793824595317
5424,Holy Trinity Church of England Primary School,Fairfields Primary School and Nursery,2020,2754.5898061235907,-0.2833333333333333,1.0739013522459606
5425,Hurst Drive Primary School,Fairfields Primary School and Nursery,2020,3565.8116888024247,-0.1333333333333333,1.5641465805683286
5426,Longlands Primary School and Nursery,Fairfields Primary School and Nursery,2020,2490.6491121793933,0.8833333333333333,4.421586913682836
5427,Millbrook School,Fairfields Primary School and Nursery,2020,1960.0658152215196,-0.5833333333333333,-2.0331241370092883
5428,Ponsbourne St Mary's Church of England Primary School,Fairfields Primary School and Nursery,2020,4444.176526646978,0.367948717948718,-0.9321261430817727
5429,St Cross Catholic Primary School,Fairfields Primary School and Nursery,2020,5357.071681431937,-0.08333333333333326,2.3683818733379063
5430,_St_Joseph's Catholic Primary School,Fairfields Primary School and Nursery,2020,3363.118790646563,0.28333333333333344,-1.317674803411007
5431,St Paul's Catholic Primary School,Fairfields Primary School and Nursery,2020,508.6698339787804,-0.5166666666666666,-2.159575366556691
5432,Woodside Primary School,Fairfields Primary School and Nursery,2020,2378.1122765756877,-0.35,-1.8145791216148324
5433,Wormley Primary School,Fairfields Primary School and Nursery,2020,3671.558933205349,-0.09999999999999998,1.1587205795485662
5434,St Augustine's Catholic Primary School,Fairfields Primary School and Nursery,2020,5815.422340638726,0.18333333333333335,2.1845355697931774
5435,Bayford Church of England Voluntary Controlled Primary School,Flamstead End School,2020,5733.679098100974,-0.5166666666666666,-0.48650831365125247
5436,Sheredes Primary School,Flamstead End School,2020,4752.819479004015,-0.04999999999999982,3.1905468697353614
5437,Andrews Lane Primary School,Flamstead End School,2020,657.5598832045641,-0.8166666666666665,-1.9387101578268808
5438,Bonneygrove Primary School,Flamstead End School,2020,1536.4650988551612,-0.9333333333333332,-2.8848699064515784
5439,Brookland Junior School,Flamstead End School,2020,2051.0294975938305,-0.8055555555555555,-3.883726290656691
5440,Broxbourne CofE Primary School,Flamstead End School,2020,3947.7418861926626,-0.1166666666666667,-0.09608621589852318
5441,Burleigh Primary School,Flamstead End School,2020,1722.804980257487,-0.33333333333333326,-3.0039986937777936
5442,Churchfield CofE Academy,Flamstead End School,2020,2019.0356609034918,-0.8944444444444444,0.8118513282418285
5443,Cuffley School,Flamstead End School,2020,4044.3804222649483,-0.7333333333333333,-0.5935867167348847
5444,Dewhurst St Mary CofE Primary School,Flamstead End School,2020,1362.2264863083524,-0.5833333333333333,0.39811515222629823
5445,Downfield Primary School,Flamstead End School,2020,2661.275821856878,-0.7166666666666666,-4.570406114235173
5446,Fairfields Primary School and Nursery,Flamstead End School,2020,148.39474384222643,-0.5666666666666667,-3.061572645349373
5448,Four Swannes Primary School,Flamstead End School,2020,3589.2602301867164,-0.8833333333333333,-4.141463087583768
5449,Goffs Oak Primary & Nursery School,Flamstead End School,2020,2535.8408861756293,-0.18333333333333335,-3.307974528538214
5450,Holdbrook Primary School and Nursery,Flamstead End School,2020,4392.905189052001,-0.8166666666666665,-3.1987705835953264
5451,Holy Trinity Church of England Primary School,Flamstead End School,2020,2763.1054992526074,-0.85,-1.9876712931034124
5452,Hurst Drive Primary School,Flamstead End School,2020,3609.5900044187842,-0.7,-1.4974260647810445
5453,Longlands Primary School and Nursery,Flamstead End School,2020,2348.327064103295,0.31666666666666665,1.3600142683334628
5454,Millbrook School,Flamstead End School,2020,1909.5164309321876,-1.15,-5.094696782358661
5455,Ponsbourne St Mary's Church of England Primary School,Flamstead End School,2020,4519.6291883295025,-0.19871794871794868,-3.9936987884311455
5456,St Cross Catholic Primary School,Flamstead End School,2020,5214.488469639184,-0.6499999999999999,-0.693190772011467
5457,_St_Joseph's Catholic Primary School,Flamstead End School,2020,3363.5565997913577,-0.2833333333333332,-4.37924744876038
5458,St Paul's Catholic Primary School,Flamstead End School,2020,387.06330231630074,-1.0833333333333333,-5.221148011906064
5459,Woodside Primary School,Flamstead End School,2020,2518.0955104999493,-0.9166666666666666,-4.876151766964205
5460,Wormley Primary School,Flamstead End School,2020,3523.3949537342532,-0.6666666666666666,-1.9028520658008068
5461,St Augustine's Catholic Primary School,Flamstead End School,2020,5672.744133133452,-0.3833333333333333,-0.8770370755561958
5462,Bayford Church of England Voluntary Controlled Primary School,Goffs Oak Primary & Nursery School,2020,4911.871435613925,-0.33333333333333326,2.821466214886961
5463,Andrews Lane Primary School,Goffs Oak Primary & Nursery School,2020,2710.0881904469456,-0.6333333333333332,1.3692643707113328
5464,Bonneygrove Primary School,Goffs Oak Primary & Nursery School,2020,2891.6171945816063,-0.7499999999999999,0.42310462208663524
5465,Brookland Junior School,Goffs Oak Primary & Nursery School,2020,4492.269470991249,-0.6222222222222221,-0.5757517621184776
5466,Burleigh Primary School,Goffs Oak Primary & Nursery School,2020,3883.077387845882,-0.1499999999999999,0.3039758347604202
5467,Churchfield CofE Academy,Goffs Oak Primary & Nursery School,2020,4548.57626076556,-0.711111111111111,4.119825856780042
5468,Cuffley School,Goffs Oak Primary & Nursery School,2020,1707.379278309304,-0.5499999999999999,2.714387811803329
5469,Dewhurst St Mary CofE Primary School,Goffs Oak Primary & Nursery School,2020,3344.398301638129,-0.3999999999999999,3.706089680764512
5470,Downfield Primary School,Goffs Oak Primary & Nursery School,2020,4747.879105453297,-0.5333333333333332,-1.2624315856969592
5471,Fairfields Primary School and Nursery,Goffs Oak Primary & Nursery School,2020,2413.333793738446,-0.3833333333333333,0.2464018831888406
5472,Flamstead End School,Goffs Oak Primary & Nursery School,2020,2535.8408861756293,0.18333333333333335,3.307974528538214
5473,Four Swannes Primary School,Goffs Oak Primary & Nursery School,2020,5214.662596947189,-0.7,-0.8334885590455539
5475,Holy Trinity Church of England Primary School,Goffs Oak Primary & Nursery School,2020,4557.10182023619,-0.6666666666666666,1.320303235434801
5476,Hurst Drive Primary School,Goffs Oak Primary & Nursery School,2020,4922.596977206239,-0.5166666666666666,1.8105484637571692
5477,Longlands Primary School and Nursery,Goffs Oak Primary & Nursery School,2020,4834.033615936075,0.5,4.6679887968716764
5478,Millbrook School,Goffs Oak Primary & Nursery School,2020,4198.548558728361,-0.9666666666666666,-1.7867222538204475
5479,Ponsbourne St Mary's Church of England Primary School,Goffs Oak Primary & Nursery School,2020,2474.1958289512977,-0.01538461538461533,-0.6857242598929321
5480,_St_Joseph's Catholic Primary School,Goffs Oak Primary & Nursery School,2020,5174.454560627622,-0.09999999999999987,-1.0712729202221665
5481,St Paul's Catholic Primary School,Goffs Oak Primary & Nursery School,2020,2920.0727730657673,-0.8999999999999999,-1.9131734833678502
5482,Woodside Primary School,Goffs Oak Primary & Nursery School,2020,641.6556709014578,-0.7333333333333333,-1.5681772384259918
5483,Wormley Primary School,Goffs Oak Primary & Nursery School,2020,5760.169875967201,-0.4833333333333333,1.4051224627374068
5484,Little Heath Primary School,Goffs Oak Primary & Nursery School,2020,5694.193006915028,-0.3999999999999999,2.6902993249050375
5485,Northaw Church of England Primary School,Goffs Oak Primary & Nursery School,2020,3825.281296846024,-0.7333333333333333,2.7288911102896876
5486,Oakmere Primary School,Goffs Oak Primary & Nursery School,2020,5407.389850935477,-0.9999999999999999,1.6501965700581422
5487,Bayford Church of England Voluntary Controlled Primary School,Ponsbourne St Mary's Church of England Primary School,2020,3160.251255833941,-0.31794871794871793,3.507190474779893
