Full Name,Year,URN,PTRWM_EXP,PTRWM_HIGH,READPROG,WRITPROG,MATPROG,READ_AVERAGE,GPS_AVERAGE,MAT_AVERAGE,Grade,%exp_norm,%high_norm,norm_%,READ_norm,WRIT_norm,MAT_norm,READPROG_norm,WRITPROG_norm,MATPROG_norm,appl/plc,weightedPref,log_WP,%exp_norm,%high_norm,READPROG_norm,WRITPROG_norm,MATPROG_norm,READ_norm,WRIT_norm,MAT_norm,pred_WP,resid_WP,pred_log_WP,resid_log_WP,pca_1,pca,pca_2,Latitude,Longitude,Easting,Northing
Spellbrook Primary School,2020,117405,0.79,0.07,-0.4,1,-0.9,106,108,106,3,0.760100271,-0.655479283,0.058447479,0.101804655,0.421586623,0.31327636,-0.311651727,0.513182042,-0.298725762,4.133333333,2.133333333,0.757685702,0.760100271,-0.655479283,-0.311651727,0.513182042,-0.298725762,0.101804655,0.421586623,0.31327636,2.709130065,-0.575796731,0.917961204,-0.160275502,-0.308624574,0.308624574,-0.047389928,51.835207,0.157098,548722,217377
Abbey C of E Voluntary Aided Primary School (The) **,2019,117449,0.63,0.13,1.6,-3.4,-1.3,108,107,105,1,-0.294754793,0.014866069,-0.156362416,0.785400177,0.080899997,-0.044283224,0.584020393,-1.483620061,-0.469351351,3.1,2.833333333,1.041453875,-0.294754793,0.014866069,0.584020393,-1.483620061,-0.469351351,0.785400177,0.080899997,-0.044283224,2.634388786,0.198944547,0.888287334,0.153166541,0.106673497,-0.106673497,-1.45556648,51.747408,-0.34234,514535,206712
Abbey C of E Voluntary Aided Primary School (The) **,2018,117449,0.8,0.27,3.5,0.8,2.6,110,112,110,1,0.826028713,1.579005224,1.343594378,1.468995698,1.784333126,1.743514697,1.434908908,0.42241831,1.194248139,2.833333333,2.966666667,1.087438988,0.826028713,1.579005224,1.434908908,0.42241831,1.194248139,1.468995698,1.784333126,1.743514697,3.334344216,-0.36767755,1.16618446,-0.078745472,-3.782611604,3.782611604,-0.442204014,51.747408,-0.34234,514535,206712
Abbey C of E Voluntary Aided Primary School (The) **,2020,117449,0.69,0.24,-0.8,-1.6,-0.9,108,108,108,2,0.100815856,1.243832548,0.751200226,0.785400177,0.421586623,1.028395528,-0.490786151,-0.666746473,-0.298725762,2.866666667,2.866666667,1.053149915,0.100815856,1.243832548,-0.490786151,-0.666746473,-0.298725762,0.785400177,0.421586623,1.028395528,2.813998172,0.052668494,0.959596063,0.093553851,-0.891321631,0.891321631,-1.329134619,51.747408,-0.34234,514535,206712
Aboyne Lodge School,2019,117141,0.6,0,-0.1,-1.5,-1.3,107,107,104,2,-0.492540117,-1.437548861,-1.078261999,0.443602416,0.080899997,-0.401842808,-0.177300909,-0.621364607,-0.469351351,6.166666667,4.033333333,1.394593164,-0.492540117,-1.437548861,-0.177300909,-0.621364607,-0.469351351,0.443602416,0.080899997,-0.401842808,2.473845105,1.559488229,0.824548093,0.570045071,0.998730509,-0.998730509,-0.684896079,51.755054,-0.338699,514767,207568
Aboyne Lodge School,2018,117141,0.53,0.1,2.6,-0.3,-1,106,104,103,2,-0.954039208,-0.320306607,-0.711925036,0.101804655,-0.94115988,-0.759402392,1.031856454,-0.076782215,-0.341382159,5.3,2.933333333,1.076139433,-0.954039208,-0.320306607,1.031856454,-0.076782215,-0.341382159,0.101804655,-0.94115988,-0.759402392,2.495526746,0.437806587,0.833156164,0.242983269,0.878257003,-0.878257003,0.50144694,51.755054,-0.338699,514767,207568
Aboyne Lodge School,2020,117141,0.67,0.1,0.1,-2.2,-2.6,106,107,103,2,-0.031041027,-0.320306607,-0.196283594,0.101804655,0.080899997,-0.759402392,-0.087733697,-0.939037669,-1.023884514,5.266666667,2.833333333,1.041453875,-0.031041027,-0.320306607,-0.087733697,-0.939037669,-1.023884514,0.101804655,0.080899997,-0.759402392,2.481586174,0.351747159,0.827621462,0.213832413,0.955717446,-0.955717446,-0.99315677,51.755054,-0.338699,514767,207568
Bernards Heath Infant School,2019,117143,0.76,0.1,0.9,-1.3,0,107,108,106,1,0.562314947,-0.320306607,0.13520019,0.443602416,0.421586623,0.31327636,0.270535151,-0.530600875,0.085181813,2.888888889,2.1,0.741937345,0.562314947,-0.320306607,0.270535151,-0.530600875,0.085181813,0.443602416,0.421586623,0.31327636,2.754797897,-0.654797897,0.9360923,-0.194154956,-0.562376761,0.562376761,-0.726415866,51.764369,-0.327271,515532,208622
Bernards Heath Infant School,2018,117143,0.87,0.22,1.9,0.5,1.5,109,111,109,1,1.287527803,1.020384097,1.289336257,1.127197938,1.4436465,1.385955112,0.718371212,0.286272712,0.72502777,3.055555556,2.666666667,0.980829253,1.287527803,1.020384097,0.718371212,0.286272712,0.72502777,1.127197938,1.4436465,1.385955112,3.1811066,-0.514439933,1.105345881,-0.124516628,-2.931150563,2.931150563,-0.615696098,51.764369,-0.327271,515532,208622
Bernards Heath Infant School,2020,117143,0.73,0.19,1.8,1.6,0.1,107,108,106,1,0.364529622,0.685211421,0.58644751,0.443602416,0.421586623,0.31327636,0.673587606,0.785473238,0.12783821,3.244444444,3.211111111,1.166617018,0.364529622,0.685211421,0.673587606,0.785473238,0.12783821,0.443602416,0.421586623,0.31327636,2.884377076,0.326734035,0.987537978,0.17907904,-1.282380278,1.282380278,0.400167989,51.764369,-0.327271,515532,208622
Camp Primary and Nursery School (St Albans),2019,117136,0.7,0.2,1.3,-1.3,1,108,107,106,2,0.166744298,0.796935647,0.538368684,0.785400177,0.080899997,0.31327636,0.449669575,-0.530600875,0.511745784,5.4,3.533333333,1.262241712,0.166744298,0.796935647,0.449669575,-0.530600875,0.511745784,0.785400177,0.080899997,0.31327636,2.831591772,0.701741561,0.966581095,0.295660618,-0.989080036,0.989080036,-0.554244215,51.746962,-0.310415,516740,206713
Camp Primary and Nursery School (St Albans),2018,117136,0.69,0.17,0.1,1.7,0.6,104,108,105,2,0.100815856,0.46176297,0.314289847,-0.581790866,0.421586623,-0.044283224,-0.087733697,0.830855104,0.341120196,6.133333333,4.6,1.526056303,0.100815856,0.46176297,-0.087733697,0.830855104,0.341120196,-0.581790866,0.421586623,-0.044283224,2.725369558,1.874630442,0.924408627,0.601647677,-0.398858921,0.398858921,0.830816257,51.746962,-0.310415,516740,206713
Camp Primary and Nursery School (St Albans),2020,117136,0.62,0.03,-0.3,0.2,-0.4,105,104,104,2,-0.360683234,-1.102376185,-0.817351631,-0.239993105,-0.94115988,-0.401842808,-0.266868121,0.150127114,-0.085443776,6.366666667,5.066666667,1.622683139,-0.360683234,-1.102376185,-0.266868121,0.150127114,-0.085443776,-0.239993105,-0.94115988,-0.401842808,2.437031538,2.629635128,0.809932328,0.812750811,1.203284183,-1.203284183,0.506503549,51.746962,-0.310415,516740,206713
Cunningham Hill Infant School,2019,117250,0.7,0.07,0.6,-3.8,1.2,107,108,107,1,0.166744298,-0.655479283,-0.273036305,0.443602416,0.421586623,0.670835944,0.136184333,-1.665147525,0.597058579,3.95,3.166666667,1.15267951,0.166744298,-0.655479283,0.136184333,-1.665147525,0.597058579,0.443602416,0.421586623,0.670835944,2.708716708,0.457949959,0.917797093,0.234882417,-0.306327767,0.306327767,-1.478045104,51.744144,-0.313895,516507,206394
Cunningham Hill Infant School,2018,117250,0.86,0.36,2.4,2.9,2.3,109,109,109,1,1.221599362,2.584523253,2.126325483,1.127197938,0.762273249,1.385955112,0.942289242,1.375437496,1.066278947,4.1,3.166666667,1.15267951,1.221599362,2.584523253,0.942289242,1.375437496,1.066278947,1.127197938,0.762273249,1.385955112,3.304165405,-0.137498738,1.154202832,-0.001523323,-3.614923779,3.614923779,0.543798388,51.744144,-0.313895,516507,206394
Cunningham Hill Infant School,2020,117250,0.83,0.25,0.3,-0.5,2.3,107,112,110,1,1.023814037,1.355556774,1.329257436,0.443602416,1.784333126,1.743514697,0.001833515,-0.167545947,1.066278947,4.466666667,3.833333333,1.343734747,1.023814037,1.355556774,0.001833515,-0.167545947,1.066278947,0.443602416,1.784333126,1.743514697,3.143264036,0.690069298,1.090321582,0.253413164,-2.720879287,2.720879287,-0.877156818,51.744144,-0.313895,516507,206394
Garden Fields JMI School,2019,117139,0.87,0.23,1.8,-1.1,0.3,110,110,108,2,1.287527803,1.132108323,1.351752026,1.468995698,1.102959875,1.028395528,0.673587606,-0.439837143,0.213151004,2.633333333,2.2,0.78845736,1.287527803,1.132108323,0.673587606,-0.439837143,0.213151004,1.468995698,1.102959875,1.028395528,3.096638752,-0.896638752,1.071810357,-0.283352997,-2.461807045,2.461807045,-1.330353778,51.764343,-0.337474,514828,208603
Garden Fields JMI School,2018,117139,0.78,0.2,0.8,0.9,0.4,108,109,107,2,0.69417183,0.796935647,0.833020937,0.785400177,0.762273249,0.670835944,0.225751545,0.467800176,0.255807401,2.322222222,1.766666667,0.569094532,0.69417183,0.796935647,0.225751545,0.467800176,0.255807401,0.785400177,0.762273249,0.670835944,2.952962067,-1.186295401,1.014767672,-0.44567314,-1.66347109,1.66347109,-0.211543163,51.764343,-0.337474,514828,208603
Garden Fields JMI School,2020,117139,0.78,0.17,0.9,-0.2,-0.7,108,108,107,2,0.69417183,0.46176297,0.645773631,0.785400177,0.421586623,0.670835944,0.270535151,-0.031400349,-0.213412968,2.6,2,0.693147181,0.69417183,0.46176297,0.270535151,-0.031400349,-0.213412968,0.785400177,0.421586623,0.670835944,2.862031544,-0.862031544,0.978666329,-0.285519148,-1.158217876,1.158217876,-0.65563134,51.764343,-0.337474,514828,208603
Maple Primary School,2019,117298,0.81,0.16,2.6,-0.4,0.3,109,110,106,1,0.891957154,0.350038745,0.693852458,1.127197938,1.102959875,0.31327636,1.031856454,-0.122164081,0.213151004,9.1,7.066666667,1.955388893,0.891957154,0.350038745,1.031856454,-0.122164081,0.213151004,1.127197938,1.102959875,0.31327636,2.983552016,4.08311465,1.026912529,0.928476364,-1.833443387,1.833443387,-0.691330969,51.755887,-0.332134,515218,207671
Maple Primary School,2018,117298,0.81,0.29,2.5,4.4,0,109,109,106,1,0.891957154,1.802453675,1.505257447,1.127197938,0.762273249,0.31327636,0.987072848,2.056165486,0.085181813,9.133333333,7.2,1.974081026,0.891957154,1.802453675,0.987072848,2.056165486,0.085181813,1.127197938,0.762273249,0.31327636,3.127929192,4.072070808,1.084233324,0.889847702,-2.635671604,2.635671604,1.019564365,51.755887,-0.332134,515218,207671
Maple Primary School,2020,117298,0.83,0.21,3.1,0.5,0.7,110,112,108,1,1.023814037,0.908659872,1.079594363,1.468995698,1.784333126,1.028395528,1.255774484,0.286272712,0.383776593,8.933333333,6.266666667,1.835244581,1.023814037,0.908659872,1.255774484,0.286272712,0.383776593,1.468995698,1.784333126,1.028395528,3.189326196,3.077340471,1.108609235,0.726635346,-2.976822546,2.976822546,-0.729914395,51.755887,-0.332134,515218,207671
Margaret Wix Primary School,2019,117188,0.5,0.06,-1.6,-2.2,-1.4,104,107,104,2,-1.151824532,-0.767203509,-1.072082705,-0.581790866,0.080899997,-0.401842808,-0.849054999,-0.939037669,-0.512007748,0.516666667,0.633333333,-0.456758402,-1.151824532,-0.767203509,-0.849054999,-0.939037669,-0.512007748,-0.581790866,0.080899997,-0.401842808,2.340976489,-1.707643156,0.77179644,-1.228554842,1.737011698,-1.737011698,-0.63768301,51.770984,-0.341013,514567,209336
Margaret Wix Primary School,2018,117188,0.45,0,-0.1,-0.8,-2.2,103,106,102,2,-1.48146674,-1.437548861,-1.630734973,-0.923588627,-0.259786629,-1.116961976,-0.177300909,-0.303691545,-0.853258925,0.566666667,0.666666667,-0.405465108,-1.48146674,-1.437548861,-0.177300909,-0.303691545,-0.853258925,-0.923588627,-0.259786629,-1.116961976,2.227319869,-1.560653202,0.726672355,-1.132137463,2.368541909,-2.368541909,0.272104952,51.770984,-0.341013,514567,209336
Margaret Wix Primary School,2020,117188,0.63,0.07,0.5,-0.2,-1.3,104,109,103,2,-0.294754793,-0.655479283,-0.530857026,-0.581790866,0.762273249,-0.759402392,0.091400727,-0.031400349,-0.469351351,0.9,0.8,-0.223143551,-0.294754793,-0.655479283,0.091400727,-0.031400349,-0.469351351,-0.581790866,0.762273249,-0.759402392,2.527690973,-1.727690973,0.845926043,-1.069069594,0.699537269,-0.699537269,0.043773034,51.770984,-0.341013,514567,209336
Oakwood Primary School,2019,117222,0.74,0.13,0.8,-0.1,-0.3,108,107,105,1,0.430458064,0.014866069,0.248784432,0.785400177,0.080899997,-0.044283224,0.225751545,0.013981517,-0.042787379,4.066666667,3,1.098612289,0.430458064,0.014866069,0.225751545,0.013981517,-0.042787379,0.785400177,0.080899997,-0.044283224,2.751904229,0.248095771,0.934943453,0.163668836,-0.546298162,0.546298162,-0.307667117,51.75616,-0.300958,517369,207751
Oakwood Primary School,2018,117222,0.6,0.13,0.3,-2.8,-2.1,107,108,105,1,-0.492540117,0.014866069,-0.26685701,0.443602416,0.421586623,-0.044283224,0.001833515,-1.211328865,-0.810602528,4.133333333,3.622222222,1.287087711,-0.492540117,0.014866069,0.001833515,-1.211328865,-0.810602528,0.443602416,0.421586623,-0.044283224,2.57503178,1.047190443,0.864721346,0.422366365,0.436489242,-0.436489242,-1.406133835,51.75616,-0.300958,517369,207751
Oakwood Primary School,2020,117222,0.8,0.16,-1.5,-1.9,-2.3,107,109,106,1,0.826028713,0.350038745,0.657020926,0.443602416,0.762273249,0.31327636,-0.804271393,-0.802892071,-0.895915322,4.022222222,3.133333333,1.142097401,0.826028713,0.350038745,-0.804271393,-0.802892071,-0.895915322,0.443602416,0.762273249,0.31327636,2.697376973,0.435956361,0.913294978,0.228802423,-0.243318809,0.243318809,-1.602707004,51.75616,-0.300958,517369,207751
Prae Wood Primary and Nursery School,2019,117315,0.75,0.08,3.8,-0.8,0.8,109,109,105,2,0.496386505,-0.543755058,-0.026462879,1.127197938,0.762273249,-0.044283224,1.569259726,-0.303691545,0.42643299,2.716666667,2.966666667,1.087438988,0.496386505,-0.543755058,1.569259726,-0.303691545,0.42643299,1.127197938,0.762273249,-0.044283224,2.89253139,0.074135277,0.990775413,0.096663575,-1.327689519,1.327689519,-0.437366408,51.745514,-0.359198,513376,206475
Prae Wood Primary and Nursery School,2018,117315,0.77,0.13,5.8,0.7,2.8,111,111,107,2,0.628243388,0.014866069,0.359279026,1.810793459,1.4436465,0.670835944,2.464931847,0.377036444,1.279560933,2.7,2.733333333,1.005521866,0.628243388,0.014866069,2.464931847,0.377036444,1.279560933,1.810793459,1.4436465,0.670835944,3.217137524,-0.483804191,1.119650921,-0.114129056,-3.131355507,3.131355507,-0.03028775,51.745514,-0.359198,513376,206475
Prae Wood Primary and Nursery School,2020,117315,0.78,0.09,0.9,-0.6,-0.5,106,109,106,2,0.69417183,-0.432030833,0.146447484,0.101804655,0.762273249,0.31327636,0.270535151,-0.212927813,-0.128100173,2.55,2.716666667,0.999405639,0.69417183,-0.432030833,0.270535151,-0.212927813,-0.128100173,0.101804655,0.762273249,0.31327636,2.757676518,-0.041009852,0.937235174,0.062170465,-0.578371747,0.578371747,-0.529680526,51.745514,-0.359198,513376,206475
Sandridge School,2019,117148,0.76,0.14,0.8,-0.2,0.8,107,107,106,2,0.562314947,0.126590294,0.384863263,0.443602416,0.080899997,0.31327636,0.225751545,-0.031400349,0.42643299,2.2,1.833333333,0.606135804,0.562314947,0.126590294,0.225751545,-0.031400349,0.42643299,0.443602416,0.080899997,0.31327636,2.797498789,-0.964165456,0.953045459,-0.346909655,-0.799643213,0.799643213,-0.153514473,51.780439,-0.296819,517592,210458
Sandridge School,2018,117148,0.57,0.17,1.9,2.5,-2.4,106,106,103,2,-0.690325442,0.46176297,-0.127688531,0.101804655,-0.259786629,-0.759402392,0.718371212,1.193910032,-0.938571719,1.4,1.133333333,0.125163143,-0.690325442,0.46176297,0.718371212,1.193910032,-0.938571719,0.101804655,-0.259786629,-0.759402392,2.604425751,-1.471092418,0.876391375,-0.751228232,0.273162364,-0.273162364,1.014329719,51.780439,-0.296819,517592,210458
Sandridge School,2020,117148,0.62,0.14,-2.2,-1.1,0.2,103,105,106,2,-0.360683234,0.126590294,-0.130778179,-0.923588627,-0.600473254,0.31327636,-1.117756636,-0.439837143,0.170494607,1.633333333,1.166666667,0.15415068,-0.360683234,0.126590294,-1.117756636,-0.439837143,0.170494607,-0.923588627,-0.600473254,0.31327636,2.47724654,-1.310579874,0.825898535,-0.671747856,0.979830515,-0.979830515,-0.034063751,51.780439,-0.296819,517592,210458
Skyswood Primary & Nursery School,2019,117240,0.81,0.31,4.3,2.1,3.3,110,109,109,1,0.891957154,2.025902126,1.630088983,1.468995698,0.762273249,1.385955112,1.793177756,1.012382568,1.492842919,6.2,6,1.791759469,0.891957154,2.025902126,1.793177756,1.012382568,1.492842919,1.468995698,0.762273249,1.385955112,3.335213765,2.664786235,1.166529689,0.62522978,-3.787443229,3.787443229,0.496178078,51.767228,-0.302137,517259,208980
Skyswood Primary & Nursery School,2018,117240,0.81,0.26,5,2.3,4.4,111,110,111,1,0.891957154,1.467280999,1.318010142,1.810793459,1.102959875,2.101074281,2.106662998,1.1031463,1.962063288,5.266666667,5.733333333,1.746297095,0.891957154,1.467280999,2.106662998,1.1031463,1.962063288,1.810793459,1.102959875,2.101074281,3.452265407,2.281067926,1.213001669,0.533295426,-4.437837794,4.437837794,0.450250001,51.767228,-0.302137,517259,208980
Skyswood Primary & Nursery School,2020,117240,0.87,0.3,3,0.8,2.5,110,110,110,1,1.287527803,1.914177901,1.788662404,1.468995698,1.102959875,1.743514697,1.210990878,0.42241831,1.151591742,5.533333333,5.466666667,1.698669046,1.287527803,1.914177901,1.210990878,0.42241831,1.151591742,1.468995698,1.102959875,1.743514697,3.322847057,2.14381961,1.161619844,0.537049202,-3.718727921,3.718727921,-0.392771169,51.767228,-0.302137,517259,208980
St Adrian's RC Primary School & Nursery **,2019,117470,0.9,0.26,4.6,1.3,4.2,110,113,109,2,1.485313128,1.467280999,1.649493926,1.468995698,2.125019752,1.385955112,1.927528574,0.64932764,1.876750494,2.033333333,2.566666667,0.94260804,1.485313128,1.467280999,1.927528574,0.64932764,1.876750494,1.468995698,2.125019752,1.385955112,3.453767773,-0.887101106,1.21359814,-0.2709901,-4.446185652,4.446185652,-0.049149331,51.73829,-0.34381,514457,205696
St Adrian's RC Primary School & Nursery **,2018,117470,0.8,0.1,2.6,-1.6,2.4,109,112,108,2,0.826028713,-0.320306607,0.282526316,1.127197938,1.784333126,1.028395528,1.031856454,-0.666746473,1.108935345,2.033333333,2.366666667,0.861482495,0.826028713,-0.320306607,1.031856454,-0.666746473,1.108935345,1.127197938,1.784333126,1.028395528,3.069943282,-0.703276616,1.061211691,-0.199729196,-2.313474329,2.313474329,-1.106989607,51.73829,-0.34381,514457,205696
St Adrian's RC Primary School & Nursery **,2020,117470,0.87,0.17,3.2,0.2,2.6,109,110,109,2,1.287527803,0.46176297,0.977257416,1.127197938,1.102959875,1.385955112,1.30055809,0.150127114,1.194248139,2.066666667,2.7,0.993251773,1.287527803,0.46176297,1.30055809,0.150127114,1.194248139,1.127197938,1.102959875,1.385955112,3.183842366,-0.483842366,1.106432039,-0.113180265,-2.946351779,2.946351779,-0.358756845,51.73829,-0.34381,514457,205696
St John Fisher Catholic Primary School **,2019,117480,0.6,0.17,2.1,-2.9,0.3,109,107,106,2,-0.492540117,0.46176297,-0.017193937,1.127197938,0.080899997,0.31327636,0.807938424,-1.256710731,0.213151004,1.633333333,1.233333333,0.209720531,-0.492540117,0.46176297,0.807938424,-1.256710731,0.213151004,1.127197938,0.080899997,0.31327636,2.762171671,-1.528838338,0.939019845,-0.729299314,-0.603348953,0.603348953,-1.18027704,51.766476,-0.304875,517072,208892
St John Fisher Catholic Primary School **,2018,117480,0.63,0.19,0.1,0,-1.9,107,108,105,2,-0.294754793,0.685211421,0.218132195,0.443602416,0.421586623,-0.044283224,-0.087733697,0.059363383,-0.725289734,1.633333333,1.5,0.405465108,-0.294754793,0.685211421,-0.087733697,0.059363383,-0.725289734,0.443602416,0.421586623,-0.044283224,2.682066177,-1.182066177,0.907216268,-0.50175116,-0.158244752,0.158244752,-0.440502059,51.766476,-0.304875,517072,208892
St John Fisher Catholic Primary School **,2020,117480,0.69,0.17,0.2,2.3,-1,105,107,104,2,0.100815856,0.46176297,0.314289847,-0.239993105,0.080899997,-0.401842808,-0.042950091,1.1031463,-0.341382159,1.2,0.733333333,-0.310154928,0.100815856,0.46176297,-0.042950091,1.1031463,-0.341382159,-0.239993105,0.080899997,-0.401842808,2.671195927,-1.937862594,0.902900548,-1.213055477,-0.097844475,0.097844475,0.859049641,51.766476,-0.304875,517072,208892
St Michael's C of E VA Primary (St Albans) **,2019,117451,0.81,0.05,1.4,-0.6,-0.5,108,107,105,2,0.891957154,-0.878927734,0.007279006,0.785400177,0.080899997,-0.044283224,0.494453181,-0.212927813,-0.128100173,1.933333333,2.233333333,0.803495238,0.891957154,-0.878927734,0.494453181,-0.212927813,-0.128100173,0.785400177,0.080899997,-0.044283224,2.732255653,-0.49892232,0.927142552,-0.123647315,-0.437121336,0.437121336,-0.506185444,51.753332,-0.355684,513599,207350
St Michael's C of E VA Primary (St Albans) **,2018,117451,0.59,0.05,0.9,-2.2,-1.4,106,104,103,2,-0.558468559,-0.878927734,-0.803014689,0.101804655,-0.94115988,-0.759402392,0.270535151,-0.939037669,-0.512007748,1.933333333,1.566666667,0.44895022,-0.558468559,-0.878927734,0.270535151,-0.939037669,-0.512007748,0.101804655,-0.94115988,-0.759402392,2.395260674,-0.828594007,0.79334841,-0.34439819,1.435382962,-1.435382962,-0.415494843,51.753332,-0.355684,513599,207350
